1-350,,Original works,,,,,
1,,Opera,,,,,
1,O1,Don Sanche (Le château de l'amour),vv ch orch,,1824–25,Stage,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
242/18,A60c/18,(Adagio),pf,C? minor,1846–47,"Piano, national theme",themes re-used in S.244/12
242/19,A60c/19,(Lento patetico),pf,F? minor,1846–47,"Piano, national theme",themes re-used in of S.244/8
242/20,A60c/20,"(Allegro vivace. Andante) [""Romanian Rhapsody""]",pf,G minor,1846–47,"Piano, national theme","themes re-used in S.244/6, S.244/12"
242/21,A60c/21,"(Lento, tempo di marcia funèbre)",pf,E minor,1846–47,"Piano, national theme",themes re-used in S.244/14
242/22,A60e,Pester Karneval,pf,E? major,1846–48,"Piano, national theme","themes re-used in S.244/9, S.244/14"
242a,A59,Rákóczi Marsch,pf,A minor,1839–40,"Piano, national theme","simplified version as S.692d; see also S.164f, S.242/13, S.244/15, S.117, etc."
243,A60d,Ungarische Nationalmelodien (3):,pf,,1840–43,"Piano, national theme",
243/1,A60d/1,(Tempo giusto),pf,D major,1843,"Piano, national theme","2nd version of S.242/5, S.243bis/1"
243/2,A60d/2,(Animato),pf,C? major,1843,"Piano, national theme","2nd version of S.242/4, S.243bis/2"
243/3,A60d/3,Prélude (Allegretto),pf,B? major,1843,"Piano, national theme","2nd version of S.242/11, 243bis/3"
243bis,A60d,Ungarische Nationalmelodien (Im leichten Stile bearbeitet),pf,,1846,"Piano, national theme",
243bis/1,A60d/1,(Tempo giusto),pf,D major,1846,"Piano, national theme","3rd version of S.242/5, S.243/1"
243bis/2,A60d/2,(Animato),pf,C major,1846,"Piano, national theme","3rd version of S.242/4, S.243/2"
243bis/3,A60d/3,Prélude (Allegretto),pf,B? major,1846,"Piano, national theme","3rd version of S.242/11, S.243/3"
243a,—,Célèbre mélodie hongroise,pf,,1866 or later,"Piano, national theme",
243b,—,Rêves et fantaisies,pf,C? minor,1844–46?,"Piano, national theme",partly based on S.171a; 1st version of S.244/1
244,A132,Hungarian Rhapsodies (Ungarische Rhapsodien),pf,,1846–85,"Piano, national theme",
244/1,A132/1,Hungarian Rhapsody No.1 (Lento quasi recitativo),pf,C? minor,1846,"Piano, national theme",2nd version of S.243b
244/2,A132/2,Hungarian Rhapsody No.2 (Lento a capriccio),pf,C? minor,1847,"Piano, national theme","1st version of S.244/2bis; arr. for orch by Liszt and Franz Doppler as S.359/4, and for pf4h as S.621/4"
244/2bis,A132/2,Hungarian Rhapsody No.2 (Lento a capriccio),pf,C? minor,1885,"Piano, national theme",Cadenzas for S.244/2
244/3,A132/3,Hungarian Rhapsody No.3 (Andante),pf,B? major,1847,"Piano, national theme",uses themes from S.164e/1 and 2; partly based on S.242/11
244/4,A132/4,"Hungarian Rhapsody No.4 (Quasi adagio, altiermamente)",pf,E? major,1847,"Piano, national theme",uses themes from S.242/7
244/5,A132/5,Hungarian Rhapsody No.5 (Héroïde-élégiaque),pf,E minor,1847,"Piano, national theme","uses themes from S.242/6, S.242/12; arr. for orch by Liszt and Franz Doppler as S.359/5, and for pf4h as S.621/5"
244/6,A132/6,Hungarian Rhapsody No.6 (Tempo giusto),pf,D? major,1847,"Piano, national theme","uses themes from S.164e/3, S.242/4, S.242/5, S.242/11, S.242/20; arr. for orch by Liszt and Franz Doppler as S.359/3, and for pf4h as S.621/3"
244/7,A132/7,Hungarian Rhapsody No.7 (Lento),pf,D minor,1847,"Piano, national theme",uses themes from S.242/15
244/8,A132/8,Hungarian Rhapsody No.8 (Lento a capriccio),pf,F? minor,1846,"Piano, national theme",uses themes from S.242/19
244/9,A132/9,"Hungarian Rhapsody No.9 (""Pesther Carneval"")",pf,E? major,1847,"Piano, national theme","uses themes from S.242/22; arr. for orch by Liszt and Franz Doppler as S.359/6, for pf4h as S.621/6, and for vn vc pf as S.379"
244/10,A132/10,Hungarian Rhapsody No.10 (Preludio),pf,E major,1847,"Piano, national theme",1st version of S.244/10bis; uses themes from S.242/16
244/10bis,A132/10,Hungarian Rhapsody No.10 (Preludio),pf,E major,1847,"Piano, national theme",2nd (easier) version of S.244/10; uses themes from S.242/16
244/11,A132/11,Hungarian Rhapsody No.11 (Lento a capriccio),pf,A minor,1847,"Piano, national theme",uses themes from S.242/14
244/12,A132/12,Hungarian Rhapsody No.12 (Introduzione. Mesto),pf,C? minor,1847,"Piano, national theme","uses themes from S.242/18, S.242/20; arr. for orch by Liszt and Franz Doppler as S.359/2, for pf4h as S.621/2, and for vn pf as S.379a"
244/13,A132/13,Hungarian Rhapsody No.13 (Andante sostenuto),pf,A minor,1847,"Piano, national theme",uses themes from S.242/17
244/14,A132/14,"Hungarian Rhapsody No.14 (Lento, quasi marcia funebre)",pf,F minor,1847,"Piano, national theme","uses themes from S.242/21, S.242/22; arr. for orch by Liszt and Franz Doppler as S.359/1; themes used in S.123"
244/15,A132/15,Hungarian Rhapsody No.15 (Rákóczi-Marsch),pf,A minor,1847,"Piano, national theme",1st version of S.244/15bis; based on S.242/13; rev. for orch as S.117
244/15bis,A132/15,Hungarian Rhapsody No.15 (Rákóczi-Marsch),pf,A minor,1847,"Piano, national theme",2nd (easier) version of S.244/15; based on S.242/13; rev. for orch as S.117
244/16,A132/16,Hungarian Rhapsody No.16 (Allegro),pf,A minor,1882,"Piano, national theme",exists in two versions; arr. for pf4h as S.622
244/17,A132/17,Hungarian Rhapsody No.17 (Lento),pf,D minor,1883,"Piano, national theme",
244/18,A132/18,Hungarian Rhapsody No.18 (Lento),pf,F? minor,1885,"Piano, national theme",exists in two versions; arr. for pf4h as S.623 [?]
244/19,A132/19,Hungarian Rhapsody No.19 (Lento),pf,D minor,1885,"Piano, national theme",arr. for pf4h as S.623a [?]
244a,A224,Rákóczi-Marsch,pf,A minor,1863,"Piano, national theme",arr. of orchestral version (S.117); simplified version as S.244b
244b,A224,Rákóczi-Marsch,pf,A minor,1871,"Piano, national theme",simplified version of S.244a
244c,A132/15a,Marche de Rákóczy (Édition populaire),pf,A minor,1851,"Piano, national theme","based on S.242/13; see also S.244/15, S.117"
245,A263,Ungarische Volkslieder (Magyar népdal) (5),pf,,1873,"Piano, national theme",
245/1,A263/1,Csak titokban,pf,D major,1873,"Piano, national theme",
245/2,A263/2,"Jaj, beh szennyes",pf,G major,1873,"Piano, national theme",
245/3,A263/3,Beh szomoru ez az élet,pf,G major,1873,"Piano, national theme",
245/4,A263/4,Beh! Sok falut,pf,C? minor,1873,"Piano, national theme",
245/5,A263/5,"Erdt, erdt, sfrf erdt",pf,F minor,1873,"Piano, national theme",
246,A255,Puszta-Wehmut (A puszta keserve),pf,,1871,"Piano, national theme",based on a song by Lyudmilla Gizycka-Zámoyská; also arr. for vn pf as S.379b
,,Italian,,,,,
247#,—,La romanesca,pf,,,"Piano, national theme",see S.252a
248,A85,Canzone Napolitana (Notturno),pf,,1842,"Piano, national theme",1st version
248a,A85,Canzone Napolitana (Notturno),pf,,1842,"Piano, national theme, Italian","2nd version (""arr. élégant"")"
,,Polish,,,,,
249,A143,Glanes de Woronince (3):,pf,,1847,"Piano, national theme",
249/1,A143/1,Ballade d'Ukraïne (Dumka),pf,,1847,"Piano, national theme",
249/2,A143/2,Mélodies polonaises,pf,,1847,"Piano, national theme","based on No.1 of 19 Polish songs, Op.74 by Frederic Chopin"
249/3,A143/3,Complainte (Dumka),pf,,1847,"Piano, national theme",
249a,—,Mélodie polonaise,pf,,1843,"Piano, national theme",
249b,—,Dumka,pf,,1871,"Piano, national theme",
,,Russian,,,,,
249c,A289/2,Air cosaque,pf,,1879,"Piano, national theme",formerly S.735
249d,A86/1,Le rossignol (Air russe d'Alexander Alabieff),pf,,1842,"Piano, national theme",based on a romance by Alexander Alyabyev; 1st version of S.250/1
250,A86,Mélodies russes (Arabesques) (2):,pf,,1842,"Piano, national theme",
250/1,A86/1,Le rossignol (Romance de Alexandr Alexandrovitch Alabieff),pf,,1842,"Piano, national theme",2nd version of S.249d
250/2,A86/2,Chanson bohémienne (de Piotr Petrovitch Boulakhov),pf,,1842,"Piano, national theme",based on a song by Pyotr Bulakhov
251,A324,Abschied (Russisches Volkslied),pf,,1885,"Piano, national theme",
,,Spanish,,,,,
252,A33,Rondeau fantastique sur un thème espagnol (El contrabandista),pf,B? major,1836,"Piano, national theme",based on an aria from Manuel Garcia's opera El poeta calculista
252a,A14/1,La romanesca (Mélodie du 16ième siècle),pf,,1832–33,"Piano, national theme",formerly S.247; 1st version of S.252b
252b,A14/2,La romanesca (Mélodie du 16ième siècle),pf,,1852?,"Piano, national theme",2nd version of S.252a
253,A114,Grosse Konzertfantasie über spanische Weisen,pf,,1845,"Piano, national theme",2nd version of S.738; themes used in S.254
254,A195,Rhapsodie espagnole (Folies d’espagne et Jota aragonesa),pf,,1858,"Piano, national theme",based on S.253
255-256a,,"Piano, four hands",,,,,
255#,—,Festpolonaise,pf4h,,,"Piano, 4 hands",renumbered as S.619a
256#,—,Variation über das Thema von Borodin,pf4h,,,"Piano, 4 hands",renumbered as S.207a
256a#,—,Nocturne,pf4h,E minor,,"Piano, 4 hands",arr. of S.161/5; spurious (not by Liszt)
257-258,,Two pianofortes,,,,,
257,C1,Grosse Konzertstück über Themen aus Mendessohns Lieder ohne Worte,2pf,,1834,"Piano, 2 pianos","based on themes from Songs Without Words, Op.19b by Felix Mendelssohn"
258/1,C18,Concerto pathétique,2pf,,1855,"Piano, 2 pianos",based on S.176; 1st version of S.258/2
258/2,C18,Concerto pathétique,2pf,,1866,"Piano, 2 pianos",2nd version of S.258/1; arr. for pf orch by Liszt and Edward Reuss as S.365a
259-268a,,Organ,,,,,
259,E1,"Fantasie und Fuge über den Choral Ad nos, ad salutarem undam",org,,1850,Organ,based on a theme from the opera Le prophète by Giacomo Meyerbeer; published as No.4 of S.259; arr. for pf4h as S.624
260/1,E3/1,Präludium und Fuge über den Namen BACH,org,,1855–56,Organ,1st version of S.260/2; arr. for pf as S.529/1
260/2,E3/2,Präludium und Fuge über den Namen BACH,org,,1869–70,Organ,2nd version of S.260/1; arr. for pf as S.529/2
261,E19a,Pio IX (Der Papsthymnus),org,,1863–65,Organ,"arr. for pf as S.530, for pf4h as S.625, for orch as S.361; rev. for 2vv (+ org) as S.36; rev. for ch orch as S.3/8"
261a,E12,Andante religioso,org,,1861,Organ,"arr. by Alexander Gottschalg (rev. Liszt) of S.95, movt.IV"
262,E20,Ora pro nobis,org,,1864,Organ,
263#,—,Resignazione,org,,1877–81,Organ,see S.187
264,E33,Missa pro organo lectarum celebrationi missarum adjumento inserviens,org,,1879,Organ,"based on S.8, S.265, S.504"
265,E32,Gebet (Preghiera),org,,1879,Organ,rev. as movt. III of S.264
266,E39,Requiem für die Orgel,org,,1883,Organ,based on S.12
267,E38,Am Grabe Richard Wagners,org,,1883,Organ,arr. of S.135
268,—,Vortragsstücke (2):,org,,1884,Organ,
268/1,E41,Introitus,org,,1884,Organ,
268/2,E7,Trauerode (Die Todten),org,,1884?,Organ,arr. of S.112/1
268a,E25,Preludio,org,,1885?,Organ,version of S.666 without vv
269-340a,,Songs,,,,,
269/1,N1,Angiolin dal biondo crin (Englein hold im Lockengold),v pf,,1839,"Vocal, song",1st version of S.269/2; arr. for pf as S.531/6
269/2,N1,Angiolin dal biondo crin (Englein hold im Lockengold),v pf,,1849?,"Vocal, song",2nd version of S.269/1
270a,N14,Sonetti di Petrarca (Petrarca-Sonette) (3):,v pf,,1843–46,"Vocal, song",1st version of S.270b (for tenor voice)
270a/1,N14/1,Pace non trovo (Fried' ist versagt mir),v pf,,1843–46,"Vocal, song",1st version of S.270b/2 (for tenor voice); arr. for pf as S.158/1
270a/2,N14/2,Benedetto sia'l giorno (Sei gesegnet immerdar),v pf,,1843–46,"Vocal, song",1st version of S.270b/1 (for tenor voice); arr. for pf as S.158/2
270a/3,N14/3,I vidi in terra (So sah ich denn auf Erden Engelsfrieden und Glanz),v pf,,1843–46,"Vocal, song",1st version of S.270b/3 (for tenor voice); arr. for pf as S.158/3
270b,N14,Sonetti di Petrarca (Petrarca-Sonette) (3):,v pf,,1864–82,"Vocal, song",2nd version of S.270a (for low voice)
270b/1,N14/2,Benedetto sia'l giorno (Sei gesegnet immerdar),v pf,,1864–82,"Vocal, song",2nd version of S.270a (for low voice)
270b/2,N14/1,Pace non trovo (Fried' ist versagt mir),v pf,,1864–82,"Vocal, song",2nd version of S.270a (for low voice)
270b/3,N14/3,I vidi in terra (So sah ich denn auf Erden Engelsfrieden und Glanz),v pf,,1864–82,"Vocal, song",2nd version of S.270a (for low voice)
271,N4,Il m'aimait tant,v pf,,1840–42,"Vocal, song",arr. for pf as S.533
272/1,N3,"Im Rhein, im schönen Strome",v pf,,1840,"Vocal, song",1st version of S.272/2; arr. for pf as S.531/2
272/2,N3,"Im Rhein, im schönen Strome",v pf,,1855,"Vocal, song",2nd version of S.272/1
273/1,N5,Die Loreley,v pf,,1841,"Vocal, song",1st version of S.273/2; arr. for pf as S.531/1
273/2,N5,Die Loreley,v pf,,1854–56,"Vocal, song",2nd version of S.273/1; arr. for pf as S.532; arr. for v orch as S.369
274/1,N6,"Die Zelle in Nonnenwerth (Ach, nun taucht die Klosterzelle)",v pf,,1841,"Vocal, song","1st version of S.274/2, S.301b/1, S.301b/2; arr. for pf as S.534/1"
274/2,N5,"Die Zelle in Nonnenwerth (Ach, nun taucht die Klosterzelle)",v pf,,1858–60,"Vocal, song","4th version of S.274/1, S.301b/1, S.301b/2; arr. for pf as S.534/3, for vn/vc pf as S.382"
275/1,N8/1,Mignons Lied (Kennst du das Land),v pf,,1842,"Vocal, song","1st version of S.275/2, S.275/3; arr. for pf as S.531/3"
275/2,N8/2,Mignons Lied (Kennst du das Land),v pf,,1854,"Vocal, song","2nd version of S.275/1, S.275/3"
275/3,N8/3,Mignons Lied (Kennst du das Land),v pf,,1860,"Vocal, song","3rd version of S.275/1, S.275/2; arr. for v orch as S.370"
276/1,N12/1,Comment disaient-ils (Was tun?),v pf,,1842,"Vocal, song",1st version of S.276/2; arr. for pf as S.534
276/2,N12/2,Comment disaient-ils,v pf,,1849–59,"Vocal, song",2nd version of S.276/1
277/1,N21/1,Bist du (Mild wie ein Lufthauch),v pf,,1844,"Vocal, song",1st version of S.277/2
277/2,N21/2,Bist du (Mild wie ein Lufthauch),v pf,,1878,"Vocal, song",2nd version of S.277/1
278/1,N9/1,Es war ein König in Thule,v pf,,1842,"Vocal, song",1st version of S.278/2; arr. for pf as S.531/4
278/2,N9/2,Es war ein König in Thule,v pf,,1856,"Vocal, song",2nd version of S.278/2
279/1,N10/1,Der du von dem Himmel bist,v pf,,1842,"Vocal, song","1st version of S.279/2, S.279/3, S.279/4; arr. for pf as S.531/5"
279/2,N10/2,Der du von dem Himmel bist,v pf,,1849,"Vocal, song","2nd version of S.279/1, S.279/3, S.279/4"
279/3,N10/3,Der du von dem Himmel bist,v pf,,1860,"Vocal, song","3rd version of S.279/1, S.279/2, S.279/4"
279/4,N10/4,Der du von dem Himmel bist,v pf,,1870,"Vocal, song","4th version of S.279/1, S.279/2, S.279/3"
280/1,N23/1,Freudvoll und leidvoll I,v pf,,1844,"Vocal, song",1st version of S.280/2; arr. for pf as S.167a; for 2nd setting see S.280bis
280/2,N23/2,Freudvoll und leidvoll I,v pf,,1849,"Vocal, song",2nd version of S.280/1; for 2nd setting see S.280bis
280bis,N23/3,Freudvoll und leidvoll II,v pf,,1848?,"Vocal, song",for 1st setting see S.280
281,N22a,Die Vätergruft,v pf,,1844,"Vocal, song",arr. for v orch as S.371
282/1,N11/1,Oh! quand je dors,v pf,,1842,"Vocal, song",1st version of S.282/2; arr. for pf as S.536
282/2,N11/2,Oh! quand je dors,v pf,,1849,"Vocal, song",2nd version of S.282/1
283/1,N24/1,"Enfant, si j'étais roi",v pf,,1844,"Vocal, song",1st version of S.283/2; arr. for pf as S.537
283/2,N24/2,"Enfant, si j'étais roi",v pf,,1849,"Vocal, song",2nd version of S.283/1
284/1,N25/1,S'il est un charmant gazon,v pf,,1844,"Vocal, song",1st version of S.284/2; arr. for pf as S.538
284/2,N25/2,S'il est un charmant gazon,v pf,,1849–59,"Vocal, song",2nd version of S.284/1
285,N26,La tombe et la rose,v pf,,1844,"Vocal, song",arr. for pf as S.539
286,N27,Gastibelza (Bolero),v pf,,1844,"Vocal, song",arr. for pf as S.540
287/1,N19/1,Du bist wie eine Blume,v pf,,1843,"Vocal, song",1st version of S.287/2
287/2,N19/2,Du bist wie eine Blume,v pf,,1849,"Vocal, song",2ndt version of S.287/1
288/1,N7/1,Was Liebe sei,v pf,,1842,"Vocal, song","1st version of S.288/2, S.288/3"
288/2,N7/2,Was Liebe sei,v pf,,1854–55,"Vocal, song","2nd version of S.288/1, S.288/3"
288/3,N7/3,Was Liebe sei,v pf,,1878–79,"Vocal, song","3rd version of S.288/1, S.288/2"
289/1,N29/1,Vergiftet sind meine Lieder,v pf,,1843,"Vocal, song",1st version of S.289/2
289/2,N29/2,Vergiftet sind meine Lieder,v pf,,1859,"Vocal, song",2nd version of S.289/1
290/1,N16/1,Morgens steh ich auf und frage,v pf,,1843,"Vocal, song",1st version of S.290/2
290/2,N16/2,Morgens steh ich auf und frage,v pf,,1849–59,"Vocal, song",2nd version of S.290/1
291/1,N17/1,Die tote Nachtigall,v pf,,1843,"Vocal, song",1st version of S.291/2
291/2,N17/2,Die tote Nachtigall,v pf,,1870–79,"Vocal, song",2nd version of S.291/1
292a,N32/1,Lieder aus Schiller's Wilhelm Tell (3),v pf,,1845,"Vocal, song",1st version of S.292b
292a/1,N32/1/1,Der Fischerknabe (Es lächelt der See),v pf,,1845,"Vocal, song",1st version of S.292b/1
292a/2,N32/1/2,Der Hirt (Ihr Matten lebt wohl),v pf,,1845,"Vocal, song",1st version of S.292b/2
292a/2,N32/1/3,Der Alpenjäger (Es donnern die Höh'n),v pf,,1845,"Vocal, song",1st version of S.292b/3
292b,N32/2,Lieder aus Schiller's Wilhelm Tell (3),v pf,,1855?,"Vocal, song",2nd version of S.292a; arr. for v orch as S.372
292b/1,N32/2/1,Der Fischerknabe (Es lächelt der See),v pf,,1855?,"Vocal, song",2nd version of S.292a/1; arr. for v orch as S.372/1
292b/2,N32/2/2,Der Hirt (Ihr Matten lebt wohl),v pf,,1855?,"Vocal, song",2nd version of S.292a/2; arr. for v orch as S.372/2
292b/2,N32/2/3,Der Alpenjäger (Es donnern die Höh'n),v pf,,1855?,"Vocal, song",2nd version of S.292a/3; arr. for v orch as S.372/3
293/1,N37/1,Jeanne d'Arc au bûcher,v pf,,1845,"Vocal, song",1st version of S.293/2; arr. for v orch as S.373/1
293/2,N37/2,Jeanne d'Arc au bûcher,v pf,,1874–75,"Vocal, song",2nd version of S.293/1; arr. for v orch as S.373/2
294/1,N33/1,Es rauschen die Winde,v pf,,1845,"Vocal, song",1st version of S.294/2
294/2,N33/2,Es rauschen die Winde,v pf,,1849?,"Vocal, song",2nd version of S.294/1
295,N28,Wo weilt er?,v pf,,1844,"Vocal, song",
296,N31,Ich möchte hingehn,v pf,,1844–56?,"Vocal, song",
297/1,N34/1,Wer nie sein Brot mit Tränen aß,v pf,,1845,"Vocal, song",1st version of S.297/2
297/2,N34/2,Wer nie sein Brot mit Tränen aß,v pf,,1849,"Vocal, song",2nd version of S.297/1
298/1,N18/3/1,O lieb so lang du lieben kannst,v pf,,1843,"Vocal, song",1st version of S.298/2
298/2,N18/3/2,O lieb so lang du lieben kannst,v pf,,1843,"Vocal, song",2nd version of S.298/1; arr. for pf as S.541/3
